DEPARTMENT,COURSE,COURSE DESCRIPTION,INSTRUCTOR NAME,GPA GRADES,TOTAL GRADES,AVG SECT GPA,AVG STDNT CUM GPA,A%,B%,C%,D%,W
CHEM,103,INTRO TO CHEMICAL PRINCIPLES,"Edwards,Michael A",268,312,2.515,2.824,18.3,38.4,28,8.6,29
CHEM,103,INTRO TO CHEMICAL PRINCIPLES,"Edwards,Michael A",271,315,2.673,3.031,19.6,42.4,27.3,7.7,26
CHEM,117,PRINC OF CHEM & BIOCHEM I,"Robinson,Jill Kirsten",273,305,2.792,3.237,38.1,26.7,19,9.2,25
CHEM,117,PRINC OF CHEM & BIOCHEM I,"Robinson,Jill Kirsten",288,316,2.599,3.188,25.7,32.6,25,10.1,19
CHEM,117,PRINC OF CHEM & BIOCHEM I,"Tait,Steven L",51,56,3.237,3.424,49,33.3,13.7,2,2
CHEM,118,PRINC OF CHEM & BIOCHEM II,"Dean,Norman Scott",112,126,3.294,3.483,45.5,43.8,8.9,0,7
CHEM,121,ELEMENTARY CHEMISTRY LAB 1,"Arnold,Kimberly Sue",82,100,2.895,3.023,26.8,41.5,26.8,4.9,14
CHEM,127,PRINC OF CHEM & BIOCHEM I LAB,"Baker,Lane Allen",231,258,3.342,3.301,55.4,36.4,3.9,1.3,20
CHEM,127,PRINC OF CHEM & BIOCHEM I LAB,"Baker,Lane Allen",300,333,3.359,3.314,54.3,36.7,7,1.3,23
CHEM,318,SPECTROCHEMISTRY & SEPARATIONS,"Clemmer,David E.",29,31,2.976,3.291,41.4,17.2,37.9,3.4,1
CHEM,341,ORGANIC CHEMISTRY 1 LECTURES,"Reck,Cathrine E.",341,435,2.363,3.281,26.4,26.4,19.6,15,78
CHEM,342,ORGANIC CHEMISTRY LECTURES 2,"Cooley,Chad",286,323,2.329,3.392,25.5,20.3,32.5,9.1,33
CHEM,343,ORGANIC CHEMISTRY LABORATORY 1,"Cooley,Chad",191,211,2.675,3.333,22,40.8,26.7,6.3,11
CHEM,344,ORGANIC CHEMISTRY LABORATORY 2,"Brown,Laura Caroline",21,23,3.319,3.31,38.1,57.1,4.8,0,2
CHEM,360,INTRODUCTORY PHYSICAL CHEM,"Yu,Yan",37,40,2.776,3.426,16.2,48.6,32.4,2.7,2
CHEM,361,PHYSICAL CHEM OF BULK MATTER,"Jarrold,Caroline Chick",56,62,3.405,3.477,57.1,32.1,7.1,1.8,3
CHEM,383,CHEMISTRY OF LIVING SYSTEMS,"Burlingham,Benjamin Todd",83,102,2.827,3.432,36.1,30.1,20.5,9.6,10
CHEM,430,INORGANIC CHEMISTRY,"Caulton,Kenneth G.",12,15,3.733,3.404,83.3,16.7,0,0,1
CHEM,443,ORGANIC SPECTROSCOPY,"Brown,Laura Caroline",10,11,3.19,3.431,30,50,20,0,0
CHEM,460,NUCLEAR CHEMISTRY,"De Souza,Romualdo T",17,18,3.006,3.341,41.2,41.2,5.9,5.9,1
CHEM,483,BIOLOGICAL CHEMISTRY,"Burlingham,Benjamin Todd",74,86,3.104,3.662,33.8,39.2,27,0,8
CHEM,484,BIOMOLECULES AND CATABOLISM,"Schlebach,Jonathan Patrick",15,16,2.753,3.364,26.7,33.3,33.3,0,0
CHEM,485,BIOSYNTHTC PATHWY&CNTRL MTBLSM,"Widlanski,Theodore S.",57,59,3.321,3.548,54.4,28.1,14,1.8,2
CHEM,502,INORGANIC SPECTROSCOPY,"Zaleski,Jeffrey M.",11,11,3.427,3.432,45.5,54.5,0,0,0
CHEM,503,SPECTROSC METH STRUC DETERM,"Brown,Laura Caroline",11,13,3.136,3.135,45.5,36.4,18.2,0,0
CHEM,540,ADVANCED ORGANIC CHEMISTRY,"Brown,Michael Kevin",11,11,3.373,3.267,54.5,36.4,9.1,0,0
CHEM,543,ORGANIC REACTIONS,"Williams,David Ransom",10,10,3.04,3.216,20,70,10,0,0
CHEM,611,ELECTROANALYTICAL CHEMISTRY,"Peters,Dennis G.",22,22,3.495,3.552,45.5,54.5,0,0,0
CHEM,612,SPECTRO CHEM METH OF ANALYSIS,"Thielges,Megan Corrine",17,17,3.588,3.543,58.8,41.2,0,0,0
CHEM,613,MASS SPECTRO & STABLE ISOTOPES,"Reilly,James P.",18,18,3.45,3.517,55.6,38.9,5.6,0,0
CHEM,630,STRUCTURE & BONDING,"Smith,Jeremy Michael",15,15,3.373,3.471,33.3,66.7,0,0,0
CHEM,901,ADVANCED RESEARCH,"Flood,Amar Hugh",10,69,4,3.571,100,0,0,0,0
CHEM,501,FUNDAMENTALS OF MATERIALS I,"Skrabalak,Sara",25,26,3.396,3.528,40,56,4,0,0
CHEM,330,INTERMEDIATE INORGANIC CHEM,"Porter,Meghan Rae",112,123,3.196,3.59,43.8,42,10.7,1.8,2
CHEM,340,SURVEY OF ORGANIC CHEMISTRY,"Cooley,Chad",37,44,2.422,3.048,29.7,10.8,43.2,10.8,7
CHEM,800,ORGANIC CHEMISTRY RESEARCH SEM,"Brown,Michael Kevin",6,14,3.5,3.404,50,50,0,0,0
CHEM,117,"PRIN CHEM & BIOCHEM I, HONORS","Iyengar,Srinivasan S",39,41,3.508,3.751,56.4,41,2.6,0,0
CHEM,342,ORGANIC CHEM 2 LECTURES-HONORS,"Van Nieuwenhze,Michael",16,16,3.325,3.861,50,37.5,6.3,0,0
CHEM,343,ORGANIC CHEM 1 LAB - HONORS,"Brown,Laura Caroline",73,85,3.308,3.524,49.3,39.7,9.6,1.4,5
CHEM,170,CHEM COMMUNITY OUTREACH SEM,"Burlingham,Benjamin Todd",11,11,3.909,3.561,90.9,9.1,0,0,0
CHEM,371,INTERNSHIP CHEMICAL INSTRUCTN,"Reck,Cathrine E.",15,15,4,3.622,100,0,0,0,0
CHEM,399,CHEMICAL RESEARCH,"Reck,Cathrine E.",17,52,4,3.746,100,0,0,0,0
CJUS,300,TECHNIQUES OF DATA ANALYSIS,"Levesque,Helen L",295,321,3.346,3.101,62.4,20.3,11.5,2.7,5
CJUS,100,INTRO TO CRIMINAL JUSTICE,"Head,William Bruce",266,296,2.682,2.828,11.3,54.5,24.1,8.3,9
CJUS,200,THEORIES OF CRIME AND DEVIANCE,"Brauer,Jonathan R.",148,187,2.59,2.724,23.6,32.4,28.4,8.1,21
CJUS,290,THE NATURE OF INQUIRY,"Sandys,Marla Rita",63,73,2.987,2.817,36.5,39.7,14.3,3.2,9
CJUS,300,TOPICS IN CRIMINAL JUSTICE,"DeBrota,Steven D",99,110,3.395,3,67.7,20.2,8.1,2,1
CJUS,300,TOPICS IN CRIMINAL JUSTICE,"Mc Coskey,William Lance",45,54,3.816,3.078,86.7,8.9,4.4,0,2
CJUS,300,TOPICS IN CRIMINAL JUSTICE,"Diekhoff,Mary Ellen",73,83,3.355,2.989,56.2,26,13.7,4.1,1
CJUS,301,POLICE IN CONTEMPORARY SOCIETY,"Verma,Arvind",43,49,2.979,2.794,30.2,39.5,30.2,0,2
CJUS,303,CORRECTIONS & CRIMINAL JUSTICE,"Gaston,Shytierra C",56,62,2.929,2.977,33.9,35.7,23.2,3.6,4
CJUS,306,"DRUGS, SOCIETY, AND JUSTICE","Schlegel,Kip",58,65,3.212,3.048,36.2,51.7,10.3,0,2
CJUS,314,LAW AND SOCIAL SCIENCE,"Sales,Bruce D.",133,139,3.508,3.051,66.2,24.8,7.5,0,3
CJUS,316,CRIME IN THE MOVIES,"Head,William Bruce",95,110,3.065,3.085,32.6,48.4,12.6,4.2,6
CJUS,371,CRIMINAL PROCEDURE,"Morrison,Timothy Marshall",43,47,3.43,2.96,46.5,53.5,0,0,1
CJUS,381,HIST OF SOCIAL CONTROL IN U S,"Lee,Hannarae",31,36,3.697,3.072,77.4,12.9,9.7,0,1
CJUS,407,TERRORISM,"Verma,Arvind",25,30,3.048,3.042,36,48,12,0,0
CJUS,414,ADOLESCENTS AND THE LAW,"Levesque,Roger J. R.",18,29,3.528,3.411,66.7,27.8,5.6,0,2
CJUS,415,CRIME AND MADNESS,"Harper,Teresa D.",31,35,3.516,3.33,54.8,41.9,3.2,0,0
CJUS,419,"RACE, CLASS AND CRIME","Gaston,Shytierra C",25,32,3.092,3.064,48,32,8,4,5
CJUS,439,SEMINAR IN CORRECTIONS,"Oliver,William",16,31,2.381,2.935,12.5,43.8,31.3,0,7
CJUS,450,PLEAS TRIALS AND SENTENCES,"Lippke,Richard L.",29,31,2.928,3.154,27.6,48.3,20.7,3.4,2
CJUS,457,SEMINAR ON WHITE-COLLAR CRIME,"Schlegel,Kip",24,30,3.738,3.278,83.3,12.5,0,4.2,1
CJUS,493,SEMINAR IN CRIMINAL JUSTICE,"Oliver,William",14,27,2.029,2.844,21.4,7.1,50,0,2
CJUS,501,PROSEMINAR: CRIMINAL JUSTICE I,"Hipple,Natalie Kroovand",8,10,3.313,3.835,75,12.5,0,12.5,0
CJUS,477,FIELD EXPERIENCE IN CRIM JUS,"Head,William Bruce",22,23,3.955,3.435,95.5,4.5,0,0,1
CLAS,101,ANCIENT GREEK CULTURE,"Ready,Jonathan",91,118,2.587,2.872,27.5,34.1,17.6,12.1,8
CLAS,102,ROMAN CULTURE,"Balint,Bridget Kennedy",135,158,2.605,2.974,30.4,26.7,25.2,13.3,14
CLAS,205,CLASSICAL MYTHOLOGY,"Kaye,Noah",135,158,2.993,3.026,32.6,45.2,15.6,4.4,9
CLAS,205,CLASSICAL MYTHOLOGY,"De Boer,Katie",161,180,3.332,2.992,59.6,27.3,6.8,5,5
CLAS,205,CLASSICAL MYTHOLOGY,"Brod,Artemis Leah",123,166,3.319,3.113,48,39.8,9.8,2.4,18
CLAS,209,MED TERMS FROM GREEK & LATIN,"Miranda,Sean A.R.",65,70,3.932,3.241,96.9,3.1,0,0,1
CLAS,209,MED TERMS FROM GREEK & LATIN,"Orr,Ron",62,64,3.935,3.345,93.5,6.5,0,0,0
CLAS,209,MED TERMS FROM GREEK & LATIN,"Tuttle,Margaret Kathleen",66,72,3.648,3.379,75.8,18.2,3,3,1
CLAS,310,CLASSICAL DRAMA,"Brod,Artemis Leah",13,19,3.662,3.215,69.2,23.1,7.7,0,2
CLAS,360,ROMAN LIT IN TRANSLATION,"De Boer,Katie",19,27,3.895,2.98,89.5,10.5,0,0,2
CLAS,412,ART & ARCH OF THE AEGEAN,"Kaye,Noah",7,9,3.286,3.026,42.9,42.9,14.3,0,1
CLAS,502,BIBLIO/RSCH RESRCES CLAS STDS,"Ready,Jonathan",9,11,3.633,3.78,66.7,33.3,0,0,0
CLAS,875,RESEARCH IN GREEK OR LATIN,"Leach,Eleanor W.",9,9,3.856,3.855,88.9,11.1,0,0,0
CLAS,100,ELEMENTARY GREEK I,"Pappas,Thomas Konstantine",15,22,2.687,3.032,40,13.3,33.3,0,3
CLAS,500,ELEMENTARY GREEK I,"Pappas,Thomas Konstantine",6,8,3.85,3.687,100,0,0,0,0
CLAS,537,SURVEY OF GREEK LITERATURE 2,"Ready,Jonathan",6,9,3.95,3.889,100,0,0,0,0
CLAS,100,ELEMENTARY LATIN I,"Leveque,Eric James",23,25,3.022,3.209,43.5,34.8,8.7,13,1
CLAS,100,ELEMENTARY LATIN I,"Illias,Christina Ioana",13,26,3.023,2.703,30.8,53.8,7.7,0,6
CLAS,100,ELEMENTARY LATIN I,"Tandy,Sean Michael",16,25,3.175,2.881,37.5,43.8,12.5,0,4
CLAS,150,ELEMENTARY LATIN II,"Pappas,Lindsay Anne",14,22,3.029,2.953,50,21.4,21.4,0,1
CLAS,200,SECOND-YEAR LATIN I,"Latham,Maria Therese",11,11,3,2.853,36.4,36.4,18.2,9.1,0
CLAS,200,SECOND-YEAR LATIN I,"Kochman,Sidney",23,25,3.026,3.26,52.2,30.4,4.3,4.3,2
CLAS,250,SECOND-YEAR LATIN II,"Castanon,Charles Anthony",16,20,3.25,3.478,50,25,25,0,2
CLAS,300,INTEN INTRO CLAS/MEDIEVAL LATI,"Arceneaux,Mitch",8,10,3.875,3.878,87.5,12.5,0,0,1
CLAS,307,CICERO,"Bannon,Cynthia",12,15,3.267,3.616,25,66.7,8.3,0,0
CLAS,510,READINGS IN LATIN HISTORIANS,"Bannon,Cynthia",8,9,3.813,3.917,100,0,0,0,0
CLLC,110,"TEXT, IMAGE, SOUND","Hall,Lauren Marie",17,27,2.871,3.076,35.3,41.2,11.8,5.9,4
CLLC,120,"POLITICS, IDENTITY, RESISTANCE","Cleary,Krystal Lee",20,22,3.235,3.021,50,35,10,0,1
CLLC,120,"POLITICS, IDENTITY, RESISTANCE","Onur-Cifci,Aynur",16,20,3.481,3.384,75,12.5,0,12.5,1
CLLC,120,"POLITICS, IDENTITY, RESISTANCE","Christian,Natalie Susan",19,22,3.411,3.163,73.7,10.5,10.5,0,2
CLLC,210,"CULTURE, THE ARTS, AND SOCIETY","Cluver,Yara Ferreira",12,21,3.733,3.038,83.3,16.7,0,0,0
CLLC,210,"CULTURE, THE ARTS, AND SOCIETY","Geballe,Elizabeth Frances",18,21,3.589,3.113,72.2,27.8,0,0,2
CLLC,220,USES OF THE PAST,"Howlett,Caitlin S",13,17,3.469,3.386,84.6,0,7.7,0,0
CMCL,710,RESEARCH SEMINAR,"Simons,Jon",6,7,3.9,3.851,100,0,0,0,0
CMLT,110,WRITING THE WORLD,"Messejnikov,Alexander",21,28,1.805,2.624,4.8,33.3,19,19,2
CMLT,110,WRITING THE WORLD,"Frauman,Ali",25,25,3.712,3.133,76,24,0,0,0
CMLT,110,WRITING THE WORLD,"Johnson,Jeffrey William",24,25,3,3.011,37.5,33.3,20.8,8.3,0
CMLT,110,WRITING THE WORLD,"Montesano,Michael Charles",21,27,2.686,2.801,9.5,57.1,28.6,4.8,3
CMLT,110,WRITING THE WORLD,"Hine,Lucas",22,27,3.195,2.882,68.2,13.6,9.1,0,1
CMLT,110,WRITING THE WORLD,"Richards,Emerson Storm Fillman",24,25,3.063,2.85,50,25,16.7,4.2,1
CMLT,110,WRITING THE WORLD,"Frauman,Ali",24,26,3.817,3.117,79.2,20.8,0,0,1
CMLT,147,IMGS OF THE SELF: EAST & WEST,"Wu,Tsaiyi",31,49,3.571,3.088,64.5,32.3,0,3.2,3
CMLT,151,INTRO TO POPULAR CULTURE,"Sidky,Sean Scott",30,49,2.803,2.899,26.7,43.3,23.3,0,2
CMLT,151,INTRO TO POPULAR CULTURE,"Ryba,Elizabeth Kathleen",33,44,2.994,3.108,33.3,54.5,3,0,2
CMLT,151,INTRO TO POPULAR CULTURE,"Smit,Marissa Jeanne",35,46,3.271,3.136,48.6,40,5.7,5.7,0
CMLT,151,INTRO TO POPULAR CULTURE,"Lukes,Daniel",35,47,3.574,3.21,60,40,0,0,0
CMLT,155,CULTURE AND MODERN EXPERIENCE,"Scalzo,Zachary James",19,39,1.8,2.622,10.5,21.1,26.3,15.8,3
CMLT,205,COMPARATIVE LITERARY ANALYSIS,"Van der Laan,Sarah Phillips",25,31,3.144,3.165,64,12,16,0,1
CMLT,216,"SCI FICTN, FANTASY & WEST TRAD","Lukes,Daniel",27,40,3.689,3.002,77.8,22.2,0,0,5
CMLT,251,LYRICS & POPULAR SONG,"Hertz,David M",69,96,3.449,3.049,43.5,53.6,2.9,0,3
CMLT,322,WRITING AND PHOTOGRAPHY,"Johnston,Bill",16,22,3,2.728,43.8,37.5,6.3,0,3
CMLT,340,WOMEN IN WORLD LITERATURE,"Riccio-Berry,Catherine Adele",30,38,3.413,3.324,46.7,50,3.3,0,4
CMLT,345,LITERATURE AND RELIGION,"Johnson,Jeffrey William",20,33,3.14,2.875,45,35,15,5,4
CMLT,355,LIT-ARTS&THEIR INTERRELATNSHIP,"Velazquez,Sonia",13,20,3.377,3.15,38.5,53.8,7.7,0,1
CMLT,361,AFRICAN LIT & OTHER ARTS,"Adesokan,Akinwumi",17,25,3.271,2.97,47.1,41.2,5.9,0,7
CMLT,370,COMP STUDIES WSTRN&MID EAST LT,"Losensky,Paul Edward",23,27,3.209,3.168,43.5,39.1,17.4,0,1
CMLT,501,INTRO CONTEMPORARY LIT STUDIES,"Emery,Jacob",7,8,3.871,3.858,100,0,0,0,1
CMLT,523,MEDIEVAL LITERATURE,"McGerr,Rosemarie",6,9,3.95,3.868,100,0,0,0,1
CMLT,581,WKSHP IN LITERARY TRANSLATION,"Johnston,Bill",7,7,4,3.945,100,0,0,0,0
CMLT,647,LITERARY STUDIES & PHILOSOPHY,"Peretz,Eyal",6,6,4,3.934,100,0,0,0,0
COGS,101,INTRO TO COGNITIVE SCIENCE,"Allen,Colin Frederick",59,82,2.992,2.923,45.8,28.8,15.3,6.8,11
COGS,240,FOUNDATIONS OF COGNITIVE SCI,"Eberle,Ruth M",20,28,3.43,3.23,65,25,10,0,2
COGS,350,MATH & LOGIC FOR COGNITIVE SCI,"Eberle,Ruth M",18,20,3.261,3.192,61.1,16.7,16.7,0,0
COGS,370,EXPERIMNTS & MODELS IN COGNITN,"Goldstone,Robert L.",23,29,3.287,3.258,52.2,21.7,26.1,0,1
COGS,530,PROGRAMMING METHODS IN COG SCI,"Izquierdo,Eduardo J.",18,21,4,3.884,100,0,0,0,0
COGS,550,MODELS IN COGNITIVE SCIENCE,"Busemeyer,Jerome R.",11,12,4,3.886,100,0,0,0,0
COGS,551,THE BRAIN AND COGNITION,"Schoenemann,P. Thomas",10,15,3.81,3.855,90,10,0,0,0
COGS,580,INTRO TO DYN SYS IN COG SCI,"Beer,Randall D",16,18,3.35,3.842,43.8,43.8,12.5,0,1
COGS,497,RSRCH IN COGNITIVE & INFO SCI,"Brown,Joshua William",12,13,3.95,3.752,100,0,0,0,0
COLL,103,CRIT APPROACHES: ARTS&HUMNTIES,"Castaneda,Quetzil E",92,138,2.942,2.994,38,32.6,20.7,3.3,19
COLL,103,CRIT APPROACHES: ARTS&HUMNTIES,"McGerr,Rosemarie",98,133,2.802,2.918,27.6,36.7,26.5,6.1,15
COLL,103,CRIT APPROACHES: ARTS&HUMNTIES,"McDonald,David Anthony",116,131,3.123,3.072,48.3,37.1,6,3.4,4
COLL,103,CRIT APPROACHES: ARTS&HUMNTIES,"Davis,Stuart",118,138,3.655,3.169,75.4,16.9,5.9,.8,4
COLL,103,CRIT APPROACHES: ARTS&HUMNTIES,"Furey,Constance",136,166,3.56,3.333,70.6,24.3,2.9,.7,3
COLL,103,CRIT APPROACHES: ARTS&HUMNTIES,"DeWeese,Devin A.",49,74,2.969,3.059,38.8,36.7,16.3,2,5
COLL,103,CRIT APPROACHES: ARTS&HUMNTIES,"Scalabrini,Massimo",83,98,3.535,3.396,67.5,26.5,3.6,1.2,2
COLL,103,CRIT APPROACHES: ARTS&HUMNTIES,"Velazquez,Sonia",54,68,3.528,3.262,68.5,24.1,3.7,1.9,4
COLL,103,CRIT APPROACHES: ARTS&HUMNTIES,"Magid,Shaul",61,71,3.602,3.291,67.2,29.5,1.6,0,1
COLL,103,CRIT APPROACHES: ARTS&HUMNTIES,"MacKay,Ellen",54,69,3.061,3.119,46.3,29.6,13,5.6,3
COLL,103,CRIT APPROACHES: ARTS&HUMNTIES,"Halloran,Vivian",62,74,3.256,3.319,45.2,35.5,17.7,1.6,0
COLL,104,CRIT APPROACHES: SOCIAL & HIST,"Lloyd,Elisabeth A.",117,144,3.17,3.04,53.8,20.5,18.8,4.3,18
COLL,104,CRIT APPROACHES: SOCIAL & HIST,"Sandys,Marla Rita",140,154,3.346,3.27,57.1,29.3,8.6,4.3,4
COLL,104,CRIT APPROACHES: SOCIAL & HIST,"Stringer,David",57,65,3.547,3.094,68.4,29.8,0,0,3
COLL,104,CRIT APPROACHES: SOCIAL & HIST,"Martins,Nicole",60,72,3.035,3.19,38.3,40,11.7,8.3,2
COLL,104,CRIT APPROACHES: SOCIAL & HIST,"Wilk,Richard R.",57,71,2.811,3.086,29.8,40.4,19.3,5.3,6
COLL,105,CRIT APPROACHES: NATL&MATH SCI,"Lentz,Jennifer J",116,122,3.01,3.155,37.9,42.2,12.1,2.6,4
COLL,105,CRIT APPROACHES: NATL&MATH SCI,"Kirkpatrick,Cody",115,128,2.963,3.038,33.9,41.7,17.4,4.3,6
COLL,105,CRIT APPROACHES: NATL&MATH SCI,"Cook,Della C.",94,123,2.82,2.915,28.7,36.2,30.9,1.1,15
COLL,105,CRIT APPROACHES: NATL&MATH SCI,"Hunt,Kevin D.",83,101,2.598,2.971,16.9,37.3,33.7,12,9
COLL,105,CRIT APPROACHES: NATL&MATH SCI,"Izquierdo,Eduardo J.",55,67,3.18,2.931,45.5,38.2,10.9,3.6,4
COLL,105,CRIT APPROACHES: NATL&MATH SCI,"Johnson,Claudia Christina",54,66,2.698,2.896,29.6,27.8,31.5,11.1,6
COLL,105,CRIT APPROACHES: NATL&MATH SCI,"Todd,Peter Martin",63,73,2.53,3.076,11.1,47.6,30.2,6.3,0
COLL,123,SUCCESS FOR GROUPS SCHOLARS,"Cano,Juan Jose",15,16,4,1.865,100,0,0,0,1
COLL,133,GROUPS FIRST-YEAR SEMINAR,"Stephenson,Mary E",341,347,3.484,2.728,70.1,16.1,8.2,3.8,6
COLL,155,PUBLIC ORAL COMMUNICATION,"Watters,David",20,29,3.62,3.41,65,35,0,0,0
COLL,155,PUBLIC ORAL COMMUNICATION,"Choong,Philip",23,25,3.496,3.26,56.5,39.1,4.3,0,1
COLL,155,PUBLIC ORAL COMMUNICATION,"Valenza,Keith Alan",16,22,3,3.008,25,56.3,12.5,6.3,4
COLL,155,PUBLIC ORAL COMMUNICATION,"Zautra,Nicholas Gaddis",23,27,3.526,3.072,65.2,26.1,8.7,0,0
COLL,155,PUBLIC ORAL COMMUNICATION,"Choong,Philip",24,26,3.275,3.058,37.5,50,12.5,0,0
COLL,155,PUBLIC ORAL COMMUNICATION,"Rini,Rosalind Victoria",22,26,2.645,2.965,13.6,54.5,22.7,9.1,2
COLL,155,PUBLIC ORAL COMMUNICATION,"Chan,Kin Wai",21,30,2.967,2.983,33.3,52.4,4.8,9.5,2
COLL,155,PUBLIC ORAL COMMUNICATION,"Watters,David",22,25,3.273,2.875,45.5,36.4,18.2,0,2
COLL,155,PUBLIC ORAL COMMUNICATION,"Mills,Kevin Alastair Ian",24,26,2.975,3.021,29.2,45.8,20.8,4.2,0
COLL,155,PUBLIC ORAL COMMUNICATION,"Rini,Rosalind Victoria",21,25,2.605,2.944,19,47.6,19,4.8,2
COLL,155,PUBLIC ORAL COMMUNICATION,"Chan,Kin Wai",21,24,2.71,2.999,23.8,47.6,19,4.8,1
COLL,155,PUBLIC ORAL COMMUNICATION,"Elchert,Bridget Hale",22,26,2.682,2.792,36.4,36.4,4.5,4.5,2
COLL,155,PUBLIC ORAL COMMUNICATION,"Campbell-Badger,Lindsey Nicole",16,28,2.881,2.892,18.8,56.3,25,0,3
COLL,155,PUBLIC ORAL COMMUNICATION,"Kasper-Cushman,Kelly Marie",15,21,3.16,3.369,20,80,0,0,2
COLL,155,PUBLIC ORAL COMMUNICATION,"Allberry,Richard",18,19,3.494,3.347,50,44.4,5.6,0,1
COLL,155,PUBLIC ORAL COMMUNICATION,"Emerson,Whitney James",20,22,2.685,2.976,25,45,15,5,2
COLL,155,PUBLIC ORAL COMMUNICATION,"Campbell-Badger,Lindsey Nicole",19,30,3.158,2.982,36.8,42.1,21.1,0,2
COLL,155,PUBLIC ORAL COMMUNICATION,"Kasper-Cushman,Kelly Marie",19,24,3.058,3.241,47.4,21.1,26.3,5.3,3
COLL,155,PUBLIC ORAL COMMUNICATION,"Allberry,Richard",22,25,3.6,3.389,72.7,22.7,4.5,0,1
COLL,155,PUBLIC ORAL COMMUNICATION,"Emerson,Whitney James",15,22,3.327,3.321,33.3,60,6.7,0,3
COLL,155,PUBLIC ORAL COMMUNICATION,"Craddock,Hannah Fletcher",23,27,2.93,3.314,39.1,30.4,21.7,4.3,1
COLL,155,PUBLIC ORAL COMMUNICATION,"Roush,Laura Lee",23,26,3.117,3.25,47.8,26.1,21.7,0,1
COLL,155,PUBLIC ORAL COMMUNICATION,"Johnston,Dan",22,25,2.832,3.137,22.7,45.5,22.7,9.1,0
COLL,155,PUBLIC ORAL COMMUNICATION,"McGuffey,James Coleman",22,24,3.741,3.517,77.3,18.2,4.5,0,1
COLL,155,PUBLIC ORAL COMMUNICATION,"Craddock,Hannah Fletcher",23,28,2.713,3.109,17.4,43.5,34.8,4.3,1
COLL,155,PUBLIC ORAL COMMUNICATION,"Roush,Laura Lee",24,29,2.879,3.028,50,25,8.3,0,0
COLL,155,PUBLIC ORAL COMMUNICATION,"Johnston,Dan",23,27,2.8,3.115,26.1,47.8,8.7,17.4,1
COLL,155,PUBLIC ORAL COMMUNICATION,"Sutherland,Bridget Anne",22,31,2.918,3.161,36.4,50,0,4.5,2
COLL,155,PUBLIC ORAL COMMUNICATION,"Sutherland,Bridget Anne",19,26,3.047,3.112,26.3,57.9,10.5,0,4
COLL,155,PUBLIC ORAL COMMUNICATION,"Zack,Elizabeth Sarah",21,26,3.124,3.169,28.6,57.1,9.5,4.8,3
COLL,155,PUBLIC ORAL COMMUNICATION,"Elchert,Bridget Hale",20,24,3.245,3.275,65,25,0,0,1
COLL,155,PUBLIC ORAL COMMUNICATION,"McGuffey,James Coleman",18,25,3.317,3.281,61.1,27.8,0,5.6,1
COLL,155,PUBLIC ORAL COMMUNICATION,"Law,Martin Peter",21,26,2.319,2.83,19,14.3,57.1,0,2
COLL,155,PUBLIC ORAL COMMUNICATION,"Zack,Elizabeth Sarah",23,27,3.157,3.181,30.4,52.2,17.4,0,1
COLL,155,PUBLIC ORAL COMMUNICATION,"Greenwood,Forrest",16,24,2.975,2.91,31.3,50,18.8,0,8
COLL,155,PUBLIC ORAL COMMUNICATION,"Smith,Lora Elizabeth",22,26,3.459,3.293,54.5,40.9,4.5,0,0
COLL,155,PUBLIC ORAL COMMUNICATION,"Smith,Cynthia Duquette",23,31,2.939,3.007,30.4,47.8,17.4,4.3,1
COLL,155,PUBLIC ORAL COMMUNICATION,"Smith,Lora Elizabeth",23,31,3.23,3.02,43.5,47.8,8.7,0,1
COLL,155,PUBLIC ORAL COMMUNICATION,"Lotven,Samson Alexander",24,28,2.925,3.275,29.2,41.7,29.2,0,0
COLL,155,PUBLIC ORAL COMMUNICATION,"Law,Martin Peter",22,24,3.086,3.113,36.4,45.5,18.2,0,2
COLL,155,PUBLIC ORAL COMMUNICATION,"Mills,Kevin Alastair Ian",20,22,2.695,2.814,10,70,15,0,0
COLL,155,PUBLIC ORAL COMMUNICATION,"Elchert,Bridget Hale",20,22,3.725,3.27,80,20,0,0,1
COLL,155,PUBLIC ORAL COMMUNICATION,"Zemlicka,Kurt Michael",19,20,3.142,3.212,31.6,52.6,15.8,0,1
COLL,155,PUBLIC ORAL COMMUNICATION,"Sorensen,Lane Allen",13,18,3.169,2.769,53.8,23.1,23.1,0,3
COLL,155,PUBLIC ORAL COMMUNICATION,"Knudsen,Arielle Suzanne",19,19,3.026,3.227,26.3,63.2,5.3,5.3,0
COLL,155,PUBLIC ORAL COMMUNICATION,"Johnson Searcy,Julie",21,22,3.529,3.154,71.4,23.8,0,0,0
COLL,155,PUBLIC ORAL COMMUNICATION,"Zemlicka,Kurt Michael",17,17,3.165,3.295,41.2,52.9,0,0,0
COLL,155,PUBLIC ORAL COMMUNICATION,"Sorensen,Lane Allen",15,15,3.64,3.227,73.3,13.3,13.3,0,0
COLL,155,PUBLIC ORAL COMMUNICATION,"Knudsen,Arielle Suzanne",20,24,3.09,3.299,45,25,30,0,0
COLL,155,PUBLIC ORAL COMMUNICATION,"Johnson Searcy,Julie",23,25,3.409,3.395,69.6,21.7,0,0,1
COLL,155,PUBLIC ORAL COMMUNICATION,"Zautra,Nicholas Gaddis",18,22,3.822,3.366,88.9,11.1,0,0,3
